Company,Date,Tweet
$DIS,11/27/18,The Lion King is going to make all of the monies next yearhttps://www.hollywoodreporter.com/heat-vision/lion-king-trailer-nabs-second-biggest-debut-ever-1163695Â â€¦
$DIS,11/27/18,"Think about what Infinity War did...as a PG-13 movie. Calling it now, unless it's unexpectedly terrible, it is going to challenge the Cameron duo for the worldwide title."
$DIS,11/27/18,"By the end of 2019, Disney could own 7 of the top 10 all-time global box office leaders:

Avatar
Lion King
Avengers (1, 3 & 4)
Star Wars (VII & IX)

Then there's Toy Story 4, Frozen 2, Captain Marvel and a host of others that could hit $500mm+. 

And Avatar 2 coming in 2020.

"
$DIS,11/27/18,"I suspect you may be a bit high on Frozen 2, but it may even out by going slightly above on Captain Marvel. Either way, a shit-ton of money."
$DIS,11/27/18,"Could someone please do the match on #Disney and their 2019 slate???
In mean, it looks like a sure-fire 8,9 maybe +10 Billion easy on Box-Office alone, no? Has something like this ever been achieved @boxofficemojo @BoxOffice ??"
$DIS,11/27/18,Which would break the 2016 global rev record of $7.6B
$DIS,11/27/18,Follow the cloud!pic.twitter.com/WtJLthtzhP
$DIS,11/27/18,"Lin, you are not even jaded a slight bit by the ending to Lost?"
$DIS,11/27/18,Adaptive thinking always beats a clownâ€™s guessing game!
$DIS,11/27/18,"Itâ€™s all about seeing the light give-backs today, $AAPL excluded 

$BABA -1.60 but was up 5.60 yest

$DIS - printing green p/m? If that holds early look for a good day there

$EA - ramped

$TIF - down light"
$DIS,11/27/18,Never hurts!
$DIS,11/27/18,$DIS green off a upgrade to out perform from Imperial with a PT raise to $129
$DWDP,11/26/18,UTX( United Technology) Est omnis divesa in partes tres....... UTX to split up into 3 parts ( Greg Hayes )
$DWDP,11/27/18,"#InterestingStrength
$CLX Clorox
$XEL Excel 
$DUK Duke Energy

+

$IRDMB #Iridium Communications"
$DWDP,11/27/18,"#InterestingWeakness
$RACE Ferrari
$MT ArcelorMittal
$TEL TE Connectivity 
$RIO Rio Tinto
$BBL BHP Billiton 
$BUD Anheuser-Busch InBev
$CS Credit Suisse
$TOT Total
$LYB LyondellBasell 

$BIDU Baidu

$CNQ Canadian Natural Resources
$SLF Sun Life"
$DWDP,11/24/18,Did Elon Musk forget about Gigafactory 2 in Buffalo?https://bloom.bg/2DWe9dQÂ 
$DWDP,11/24/18,"SolarCity, the forgotten fraud)))"
$DWDP,11/24/18,"an interesting pattern with $TSLA on Friday (not all Fridays) certain conditions must prevail. 'Head-fake' thirty minute jump, afternoon fail. An an expiring friday option, it can be a fortune maker."
$XOM,11/25/18,"@harmongreg hi Greg, long time follower. have U done work on strategy of selling Covered Calls on Buy n Hold portfolio for income. These r index etfs and/or dividend stocks. Never sell so no downside risk. Always roll up/down/out for credit/brkeven, so ne"
$XOM,11/25/18,yes I do this
$XOM,11/25/18,"i have started few months ago. 30-40 delta, 30-45 days, 1%premium at initiation. then its just rolling for credit/even or let it expire. Ive been rolling lot recently. what is downside I am missing ? thanks Greg.."
$XOM,11/25/18,"can get capped in a fast moving market, need to buy back and may miss some upside doing so. But it is not a loss."
$XOM,11/25/18,"thanks Greg. I had to move funds from Vanguard to $SPY $QQQ for liquidity. managing tax issues for this transfer was tricky. also questioned myself 100 times as it looked too good to be true. thanks. if possible, can u share some parameters at imitation or roll ? thanks !"
$XOM,11/25/18,I try to stay short as possible (couple of months) and get at least 1%
$XOM,11/25/18,"thanks, maybe i am too aggressive. at initiation, i look for 1% 30 days or so, 35ish delta. 1 problem when rolling for credit is take realized loss on existing short call. new short negates loss, but maybe thats what scares people. i dont know why many regular people dont do this"
$XOM,11/25/18,"many do, they just dont talk about it on twitter. top option strategy."
$XOM,11/28/18,@IEA you might want to check their info https://www.fuelcellenergy.com/recovery-2/recovery-2/Â â€¦
$XOM,11/28/18,sure u did...
$XOM,11/28/18,So are you still targeting the yield or letting those ducks fly away... in a row LOL
$XOM,11/28/18,"Another super-low week of US net #oil imports (crude and refined products), dropping to 1.38m barrels a day (2nd lowest on data going back to 1991) | #OOTT"
$XOM,11/28/18,"Microsoft dethrones Apple, now the largest company in the world.

$MSFT $AAPLpic.twitter.com/Z0AUbwh2Xs"
$XOM,11/28/18,"EIA #s today -----> 10:30amET

CL lod (as of now) $50.88 @ 8:49am

 #DayTrading #OIL #FUTURES #CL_F #CL $CL_F $CL #CME #OPEC $RIG $USO $WTI #Brent #OilCompany #OilAndGas #CrudeOil #Shale #CNBC $SPX $ES_F $ES #ES_F #ES $NQ_F $XOM #NQ $BP #Trading $VLO $MROhttps://twitter.com/InfinitusCap/status/1067777351386189825Â â€¦"
$XOM,11/28/18,bounced again for another 30 ticks
$XOM,11/28/18,And onlybone of me
$XOM,11/28/18,This was 0 tick risk entry.
$XOM,11/28/18,"http://infinituscapital.ca/quantitative-serviceÂ â€¦

we think we have the best/most accurate numbers on Twitter #fintwit

every $0.01 CL move = $10/contract PnL

We do this everyday and send out intraday emails too (not posted on TWTR)

$CL_F $CL #CL_F #CL #WTI #OPEC #OIL $XOM $BP $VLO $ES_F $ES $SPY #SPXpic.twitter.com/PabqRz4PQC"
$XOM,11/28/18,Awesome! Thanks for compiling this list JBiz! The chart is going to bounce here.
$XOM,11/27/18,"Yes, saw that move. I received a #SellSignal about 20 minutes before the drop. Took a small Put positon in the #FuturesOptionsfor a nice profit."
$XOM,11/27/18,BIG is the theme for The CaverStem TM Procedurepic.twitter.com/lC9errYhHD
$XOM,11/26/18,How about #geothermal focused #crypto that can create passive income via #masternodes and #staking  #VULC
$XOM,11/26/18,Whose idea is it to insist on using the duck and Crosshair props? You not only confuse the heck out of your audience the panel is clearly confused as well. Don't try to get to creative whatever happened to the good old thumbs up and thumbs down
$XOM,11/27/18,Reaching for yield almost always a mistake
$XOM,11/26/18,$IGC
$XOM,11/26/18,Hunt the bird?
$XOM,11/26/18,$WMB
$XOM,11/26/18,"Karen, the only human on Fast Money"
$XOM,11/27/18,51.30? We went under and back over...no wonder it was today's over under
$XOM,11/27/18,"you dumb*ss Johnny

It tagged that number after our email went out at 8:45amET and bounced to within four ticks of our upside #2

https://twitter.com/InfinitusCap/status/1067464099393503232Â â€¦https://twitter.com/InfinitusCap/status/1067462441594871808Â â€¦"
$XOM,11/27/18,You cheat....you called me guys and told them where to take.
$XOM,11/26/18,"What is this place and why so many post about how corrupt it it is?

Sounds horrible"
$XOM,11/27/18,It's a real cesspool:https://investorshub.advfn.com/Creative-Medical-Technology-Holdings-Inc-CELZ-30978/Â â€¦
$XOM,11/27/18,And Facebook
$XOM,11/26/18,"Ironically, the add was more accurate and made more sense than any news story or article published that day.  
It blamed limited refining capacity and the oil demand that was growing at 7%
#Oil_Historypic.twitter.com/gKJXUQbFCQ"
$XOM,11/26/18,"Multiple bullish divergences across most energy stocks, something is cooking $XLE"
$XOM,11/26/18,"$COP | 4HR : Falling Wedge + Bullish Divergence 

-22% decline since October highspic.twitter.com/wj2irPlCe3"
$XOM,11/26/18,$MPC | 4HR : Bullish Divergencepic.twitter.com/Nk5q8MJzgp
$XOM,11/26/18,$VLO | 4HR : Bullish Divergencepic.twitter.com/xhr5biq9iO
$XOM,11/26/18,$PSX | 4HR : Bullish Divergencepic.twitter.com/aqIwWKTjDw
$XOM,11/27/18,$HAL | 4HR : Bullish Divergencepic.twitter.com/K8OOOfz14z
$XOM,11/27/18,$MRO | 4HR: Bullish Divergencepic.twitter.com/q60lqKALZy
$XOM,11/27/18,$DVN | 4HR : Bullish Divergencepic.twitter.com/5xX1WZn3ow
$XOM,11/27/18,$BHGE | 4HR : Bullish Divergencepic.twitter.com/SG5ipdIz3v
$XOM,11/27/18,$NOV | 4HR : Bullish Divergencepic.twitter.com/5aOZvmUAIV
$XOM,11/25/18,Remember how obvious the fundamentals were for $XOM 12 years ago?
$XOM,11/25/18,how much is an exxon investment up then?
$XOM,11/25/18,Buy and hold should really be: buy when your estimate of intrinsic value is substantially above market value and hold only as long as this continues to be the case while continuously updated your estimate of intrinsic value using all relevant information. Sell otherwise.
$XOM,11/25/18,"ExxonMobil has deceived the public on climate change since the 60s to rake in more profits.
This year they spent $8 million lobbying Congress.

We must listen to the voters demanding climate action over the lobbyists protecting fossil fuel profits. Our planet depends on it."
$XOM,11/25/18,Says the guy who is owned by tech companies
$XOM,11/25/18,"Then thank God for the tech companies. We sure as hell need some force big & badass enough to outcompete, shutdown, send the fossil companies to where they belong -- with the horse & buggy conpanies, in the dustbin of history.

#ActOnClimate
#KeepItInTheGround
#StopFundingFossils"
$XOM,11/26/18,Yeah cause thatâ€™s what they are doing right? Putting big oil out of business? You missed my point he is complaining about lobbyists but everyone in congress belongs to a lobbyist an if you donâ€™t believe that your delusional
$XOM,11/26/18,"You better believe Silicon Valley will put Big Oil out of business.

The ""oil century"" is coming to a close -- & not just because Tesla is leading the shift to non-fossil transportation. In case you haven't noticed, digital communication slashes need for commuting & transport."
$XOM,11/26/18,"Tim Cook, Steve Jobs, Jeff Bezos, Eric Schmidt, Richard Branson, Elon Musk, and dozens of other hightech powerhouses are ongoingly chopping huge hunks out of the market for the products of your #FossilFools.

And I'm quite happy for them to hire lobbyists to neutralize yours. :)"
$XOM,11/25/18,"IF YOU HAD $100,000 TO PUT INTO ONLY (1) EQUITY, WHAT WOULD IT BE? 

Assume this is your sole investment for the next (10) years.

Ticker and rationale in the comments pic.twitter.com/mtRY0iBdrx"
$XOM,11/25/18, â€œPrognosis of stocks significantly to grow/fall as of November 24 2018â€https://twitter.com/i/moments/1066810679347331072Â â€¦
$XOM,11/25/18,Will $BTC find a low or is the entire crypto narrative a big fraud?pic.twitter.com/th95XXKhmA
$XOM,11/25/18,the stock mkt decline has more to do with the admin's trade war than it does w the fed raising rates as reported herehttps://www.wsj.com/articles/trump-expresses-dissatisfaction-with-treasury-secretary-1543006250Â â€¦
$XOM,11/25/18,"Beware of ""Buy and Hold""

Exxon Mobil

2018: $74.70
2006: $74.70

*S&P 500 $SPY is up 115% over that period, current dividend 2.01% vs. 4.3% for $XOM"
$XOM,11/24/18,"Mr infinity ..could you help me and tell me exact minute /CL. Peaked at 76.90
I have no access to chart at moment..thanks
I can help if I have this data point
Johnny knows"
$XOM,11/24/18,"As of January 1st, assuming a share count of 4.65 billion, and TTM profit of $61 billion (or so), a straight up 10 P/E excluding cash on $AAPL would be $131."
$XOM,11/24/18,"$AAPL That basically assumes that u think theyâ€™ve stopped growing for the foreseeable future, that profits wonâ€™t top $61 billion for the next few years."
$XOM,11/24/18,"""CTAs appear to be only modestly short US equity futures at the
moment, therefore still far from a max short or capitulation stance"" - JPM"
$XOM,11/24/18,"Oil finna bounce to 64.5-67.5 though (46.5 entry)
So nathing wrong with it "
$XOM,11/24/18,Watch me trendline break doggie...then 51.50 has THOUSANDS OF BUY ORDERS $CL #CL #CL_F $CL_F #CRUDE #OPEC #OIL $ES $ES_F #ES #ES_F #NQ #NQ_F #INDU $NQ #SPX $NDX $NQ $NQ_F #OOTT #FUTURES #DAYTRADINGpic.twitter.com/x06iGIvJx5
$XOM,11/24/18,"So yea 
Johnny is 50yrs F 15_16.99Sun

And 10/3 1199.99hr
At 79.60 16.69.99
#cl_f"
$XOM,11/24/18,"So it was 50d 15 HR at low
When Johnny was 50yr15d
At 50.15

I'm thinking Johnny is the shitoshi of 
Or he is a Saudi kinghttps://youtu.be/bJ9r8LMU9bQÂ "
$GS,11/27/18,This statement is a joke isnâ€™t it surly ffs it must be.
$GS,11/24/18,You value your people. You devalue the rest of the population. You should be prosecuted for crimes against humanity
$GS,11/28/18,Cool.
$GS,11/26/18,pic.twitter.com/TLqBmtLUkD
$GS,11/25/18,Complete bull. Hope the next society learns to end all banks and financial products.
$GS,11/24/18,"The pessimistic negative attitude isn't edgy either. Try to turn that frown upside down, sunflower.pic.twitter.com/dUVTVuluAx"
$GS,11/24/18,This made me laugh.   Good stuff.
$GS,11/26/18,Because it is rigged?
$GS,11/25/18,"Wonderful name #expertisematter @saks $gld @ancestry jewels actual merit not dumb entitled loser thinks @WSJmarkets so innocent @BrainyQuote""think our @people so innocent""scheduling mishap @YTCreators i,,device .lib.ca.ca #dail9 i,, v. i,, jurisdiction of connections developmentpic.twitter.com/eANybbbZTy"
$GS,11/25/18,pic.twitter.com/FRF4Wn5UOS
$GS,11/24/18,"HEY GOLDMAN SACHS! Still giving HAITIAN WOMEN MICROLOANS [to buy sewing machines]? and when they can't make a payment are you still taking their kidney, or one from their child?"
$GS,11/26/18,Basically stealing public assets for private gain
$GS,11/24/18,"Sad to see a probably intelligent and educated finance leader completely failing to mention #climate protection and #adaptation when talking about infrastructure ""characteristics"". Though this is the decisive aspect of #infrastructure #investment in a #climatebreakdown world."
$GS,11/28/18,"Right...Because our government, federal, state, and local continue to fail, these opportunities exist. Itâ€™s a shit show, but whatevs, make some money I guess."
$GS,11/28/18,Well itâ€™s not evolving in Hertfordshire our roads/rail systems are utterly unfit for purpose.....
$GS,11/26/18,Also 10 years ago: Big banks like Goldman Sachs were bailed out by the American people after they contributed to the housing crisis. Your welcome for the assistance. What else can we do to help make you richer?
$GS,11/26/18,taxpayer money suckers.
$GS,11/26/18,Vampire squids
$GS,11/26/18,Goldman Sachs..... Casino banking for the 21st century....... Better than poker (but only just) .... Goldman Sachs taking your money for years. Bankstas paradise.
$GS,11/26/18,You're still alive?
$GS,11/25/18,pic.twitter.com/6plBfSM3a9
$GS,11/27/18,Illuminate
$GS,11/26/18,Goldman-Suchs
$GS,11/24/18,That white collar crime money
$GS,11/25/18,Because it easily manipulated
$GS,11/28/18,Banks will always find Americans habit
$GS,11/28/18,k foxable please change your name. thanks you
$GS,11/25/18,
$GS,11/24/18,Je n'ai pas confiance en vous (Krach de 2008).
$GS,11/28/18,Wow! That Jacob Rees-Mogg impersonator sure is artistic!
$GS,11/26/18,Time to start paying the creators their due
$GS,11/25/18,"le mal a un nom... enfin, un parmi tant d'autres"
$GS,11/24/18,US rate hike expectations continue to slide next year...pic.twitter.com/hOeatdUC5W
$GS,11/28/18,Well that was fun! We're now back to 28bps for the entire 2019. Do I hear lower?pic.twitter.com/41ItCJpqX6
$GS,11/28/18,Sell bank stocks on stricter regulations from @federalreserve $GS $JPM
$GS,11/28/18,"Nov 28 Wednesday, $GS HIGH was $195.99 and hit Bullish targets $193.99$194.00$194.29"
$GS,11/28/18,"Nov 28 Wednesday, $GS LOW was $192.27 and hit Bearish target $193.33"
$GS,11/28/18,"Nov 28 Wednesday, $GS is $197.49

Bearish target $192.23"
$GS,11/28/18,"Nov 27 Tuesday, $GS closed $193.59

Bullish target $193.99
Bullish target $194.00
Bullish target $194.20
Bearish target $193.33"
$GS,11/27/18,"Nov 27 Tuesday, $GS LOW was $191.56 and hit Bearish target $193.99"
$GS,11/28/18,"Long before #MeToo became the catalyst for a women's movement about sexual assault â€” and a decade before the fall of Harvey Weinstein, Bill Cosby and U.S. Olympic gymnastic doctor Larry Nassar â€” there was Jeffrey Edward Epstein. 

#PerversionofJusticepic.twitter.com/z3rIvzQWE9"
$GS,11/28/18,*Classic Causes for recession*                        This is going to be a New Cause for recession but itâ€™s been there the entire time. Just ignore it and it will go away.
$GS,11/28/18,Iâ€™ll take the advice of people who donâ€™t get hit with billion dollar penalties for their greed 
$GS,11/27/18,"Nov 26 Monday, $GS closed $194.30

Bearish target $193.99"
$GS,11/26/18,"Nov 26 Monday, $GS HIGH was $195.20 and hit Bullish targets $191.33$192.97"
$GS,11/26/18,"Nov 23 Friday, $GS closed $189.10

Bullish target $191.33"
$GS,11/25/18,"Nov 21 Wednesday, $GS closed $192.60

Bullish target $192.97"
$MRK,11/28/18,Yes
$MRK,11/28/18,"By Betteridge's law, the answer must be no. DNR."
$MRK,11/28/18,he's still pissed that clinton lost
$MRK,11/28/18,So true!
$MRK,11/26/18,"Re Cooper at $ZIOP: remember the company is about curing cancer, and mainly solid tumor. Cooper is the perfect person for this job, I think the best in the world. So anything $ZIOP needs to free his time to complete his mission, Iâ€™m of course in favor. Great man and leader"
$MRK,11/26/18,"If $ZIOP is about curing cancer then why does it continue to pursue its IL-12 program with most of its resources?  That program has failed (multiple myeloma), failed (breast cancer), and failed (glioma.)  So...yet another Glioma trial?  Where is pursuit of a cure?"
$MRK,11/26/18,"Complete B.S.! - the ad-RTS-IL12 platform did not fail in anything; it did well in all, melanoma, breast, & rGBM in just ""mono-therapy"" Tx.  It did even better in recurrent GBM Tx, & now looking good so far in combo Tx's.  The anti-PD1 rage was not around when  $ZIOP began IL12."
$MRK,11/26/18,"You should go look at the data - there is a reason they did not progress IL-12: yes veledemix could control vector production but no the vector did not demonstrate clinical efficacy.  That means that patients continued to die.  You are pushing stock, not being honest about data."
$MRK,11/26/18,Your response is strange. Look at 18 month steroid dosage data. Clearly being insignificant  is not a view shared by leading GBM guy in the world. This isnâ€™t about a stock promote. $ZIOP GBM program is secondary to solid tumor. Sell the stock if you donâ€™t like it. No one cares.
$MRK,11/26/18,"You want us to weigh low steroid patients differently than other patients?  Of course you do - the healthiest patients require lower doses of steroids! Regarding ""no one cares"": people with cancer deserve real cure: ZIOP's IL-12 has never cured any of the dozens treated."
$MRK,11/26/18,"The dosage of steroids was determined by the surgeon in advance of the treatment, not selected by the $ZIOP. In the future, surgeon will be advised low dose is better. Do you really think the data and the trials are set up for stock price interpretation? Ridiculous."
$MRK,11/27/18,"That is exactly right - and then, post hoc, that healthier group was data mined and made to appear as though it were indicative of the effectiveness of the treatment overall.  Not exactly pursuit of a cure, as you wrote, it is pursuit of a temporarily higher stock price."
$MRK,11/27/18,$ZIOP SAFETYtrial+>great efficacy in 20mg+low dose dex CURRENT dose. $ZIOP CONTROLLED IL-12 1) Turned cold tumors hot in 3 solid tumors 2) Emerging biomarker CD8+/suppressor FoxP3+ Tcells 3) Upregulates PD-1/PDL-1 4) Reduces Treg 5) ups cytotoxic T-cells 6) Shrinks tumors per MRI
$MRK,11/28/18,What matters are outcomes.  Shrinking tumors is a pyrrhic victory: patients die anyway.
$MRK,11/28/18,"Pumping on social media does not matter - data matters.  ZIOP data is terrible so far.  Repeating stuff from ZIOP itself or from entities ZIOP pays money to...is lame.  Only real clinical trial with N>50 (and patients who don't die) is worthy.  Until then, you are just pumping."
$MRK,11/28/18,"$ONCS will get an $AFMD / @genentech like deal executed within the next six months, and it will cause an $AFMD likein $ONCS 
$ADAP $CYCC $LPTX $FTSV $TRIL $PIRS $BLCM $NTLA $EDIT $CRSP $CLLS $BLUE $XON $ZIOP $SGMO $NK $ONCE $FATE $NKTR $AZN $GSK $GILD $MRK $GWPH $BMY $RHHBY"
$MRK,11/28/18,"? what kind of platform could that be ?
It may be bougth out as a whole only"
$MRK,11/28/18,"For example, an agreement could be for certain indication(s) and/or certain candidate(s)/intervention(s) and/or the like. Deal likely comprising an upfront payment â‰¥ $ONCS MC (eg 50 or 100mil, or more), + huge milestone payment(s), and royalty(ies) on eg net income. Eg $MRK $BMYpic.twitter.com/lGV8pZLeyf"
$MRK,11/28/18,"$ONCS 
$AFMD $ADAP $CYCC $LPTX $FTSV $TRIL $PIRS $BLCM $NTLA $EDIT $CRSP $CLLS $BLUE $XON $ZIOP $SGMO $NK $ONCE $FATE $INO $CALA $ALLO $NKTR $AZN $GSK $GILD $NVS $MRK $GWPH $BMY $CELG $REGN $LLY $SNY $PFE $RHHBY $ABBV $BIIB $NDRA $VTL $OGEN $GTXI $ATRA $CPRX $VKTX $AMRN $AGRXpic.twitter.com/lbtjcuPsZR"
$MRK,11/25/18,"Wall Street or whoever you are, question for you -- How did you curry such a cult following on Twitter?"
$MRK,11/26/18,alright screw this I'm outty
$MRK,11/28/18,$HALO on easiest path to #PancreaticCancer approval -1st since Abraxane 8.5 mo OS w/2.2 mo minimal differential-likely more per Inv Relations- but not necessary - already achieved in P1b and in unhalted P2-also #MKCC independent  3 CRs & 57% ORR were in similar but unscreened ptspic.twitter.com/REG4m5IfgF
$MRK,11/28/18,"Herceptin SC FDA approval, BLA was submitted in July.  $HALO"
$MRK,11/28/18,A plus thatâ€™s expected. Iâ€™d love $BMY to grab the anti PD-1 target as $RHHBY grabbed anti PD-L1 with Tecentriq - once Checkpoint can achieve Chemo results $HALO will have all Solid Tumor bases covered - $JNJ $ABBV Just balked and no one noticed.
$MRK,11/28/18,"In addition to ongoing studies in EGC, liver, ovarian, $LPTX starting Phase 1b/2a Study of DKN-01 as Monotherapy or in Combination With Docetaxel for the Treatment of Advanced Prostate Cancer With Elevated DKK1 N=97 Drug: DKN-01 300 mg, 600 mg mono & combohttps://clinicaltrials.gov/ct2/results?cond=&term=+DKN-01&cntry=&state=&city=&dist=Â â€¦"
$MRK,11/28/18,"$LPTX DKN-01 brand new study up for prostate cancer: 
""A Parallel Arm Phase 1b/2a Study of DKN-01 as Monotherapy or in Combination With Docetaxel for the Treatment of Advanced Prostate Cancer With Elevated DKK1""pic.twitter.com/41MnmvqYQR"
$MRK,11/27/18,Guess what: $BMY Checkmate-451 is yet another failed study that had recently been upsized. Red flag?pic.twitter.com/AhunIPYKSF
$MRK,11/27/18,Note $AZN's own 1L SCLC study (Caspian) was upsized in Marchpic.twitter.com/HHGRCHwOkj
$MRK,11/27/18,After failure of $BMY CM-451 (& CM-331) the US approval of Opdivo in SCLC will
$MRK,11/26/18,"Yet another example of Ipi/Nivo combo failure. $BMY's strategy of Ipi/Nivo combo is more driven by commercial considerations rather than science. In the end, this strategy costs its leadership in the marketplace."
$MRK,11/27/18,Or the science / clinical team at $BMY having blind faith and pushing through a huge development program with limited supporting data
$MRK,11/27/18,Itâ€™s amazing how $BMY lost its leadership position in a matter of a few years. Incompetent management!
$MRK,11/26/18,That 's where Atossa comes in!
$MRK,11/27/18,$HALO now has all ducks in a row for @Roche bid and $BMY counter bid Q4 .https://twitter.com/fezziwig2008/status/1067139376818413568Â â€¦
$MRK,11/27/18,Q4 of what year? 
$MRK,11/27/18,2018
$MRK,11/27/18,You think a bid would come in without/before HALO-301 OS readout??
$MRK,11/27/18,"Hmmm, interesting point"
$MRK,11/27/18,"Give our CBD a try! We Produce the World's Finest, USA grown and formulated, Full-Spectrum Hemp Oil Naturally Rich in CBD >https://hemplifetoday.com/choose-quantity/Â â€¦"
$MRK,11/27/18,$AAPL look like  again. #deadmoney
$MRK,11/27/18,Buy BATS 13 times cheaper pic.twitter.com/CsCuvNOmN9
$MRK,11/26/18,BMY losing more ground to Merck.
$MRK,11/26/18,If Tecentriq SC isnâ€™t a sign that $RHHBY intends to bid on $HALO - I donâ€™t know what is - Only Checkpoint Inhibitor partnered with Both PegpH20 and Enhanze - (both â€œPillarsâ€)
$MRK,11/26/18,I was the 100th person. A little late but I did it. Busy weekend.
$MRK,11/26/18,"Thanks, Deborah!  We should be getting our email any time.  I hope?"
$MRK,11/26/18,You guys on the East Coast have to be patient if the 100 happens on Mon morning. Itâ€™s really early out West. Iâ€™m just getting up. It requires me to go to my CPU to upload the screen shot and send email. Meanwhile Iâ€™m also trying to do 9at9 and make breakfast for a 4-year old
$MRK,11/26/18,No worries. Eva is perhaps the only one who is anxious! Lol
$MRK,11/26/18,"The email has been sent. Now it's off quickly to the 9at9, which might end up being a bit late today. Oh well."
$MSFT,11/28/18,But not in #technology
$MSFT,11/28/18,"True, they were far ahead before :P"
$MSFT,11/28/18,Quick Apple! Raise your prices 
$MSFT,11/28/18,Not the first timepic.twitter.com/mfgKmvyfA9
$MSFT,11/28/18,pic.twitter.com/EFeAlV5rbq
$MSFT,11/28/18,pic.twitter.com/ZccZUbdS3x
$MSFT,11/28/18,LOL. Just for a few seconds!
$MSFT,11/28/18,"it's a shame, that @microsoft is irrelevant in mobile consumer market. no smartphone, no watch."
$MSFT,11/28/18,No one cares.. Eventho Microsoft receives money from most androids sold.. Guess they are doin good havin tho a much money n no phones or watch 
$MSFT,11/28/18,pic.twitter.com/9QMzG0o1t4
$MSFT,11/28/18,Oh
$MSFT,11/28/18,It's a ping-pong game now.
$MSFT,11/28/18,Whatevs
$MSFT,11/28/18,This again?
$MSFT,11/28/18,"Donate.

$SPXpic.twitter.com/9bq1mpgD1S"
$MSFT,11/28/18,"
$SPXpic.twitter.com/5AJRxeKglL"
$MSFT,11/28/18,"Headline short now B.E.

$SPXpic.twitter.com/tft2itNEln"
$MSFT,11/28/18,"Headline short now underwater.

$SPX $SPYpic.twitter.com/HzrfJSa6HS"
$MSFT,11/28/18,"Now you are moving your stops back. 

$SPYpic.twitter.com/itXBenx8zx"
$MSFT,11/28/18,"And now you are dead.

Thanks for playing...

$SPX $SPY $EEMpic.twitter.com/zjjHzzTGP2"
$MSFT,11/28/18,"Now the car is reversing back over you.

$SPXpic.twitter.com/2PcWlYjgHU"
$MSFT,11/28/18,"Welcome to the stock market. 

Please stay as long as you possibly can....

$SPY $SPX $ES_Fpic.twitter.com/mn7ITYfitv"
$MSFT,11/26/18,pic.twitter.com/oA8jbDmyPd
$MSFT,11/27/18,Not quite. But we're closing in ;)pic.twitter.com/QqqeaqcLSC
$MSFT,11/26/18,I'm excited about MSFT becoming hot again. There's a good chance for them to be a leader in gaming outside of just the console markethttps://twitter.com/snoopeh/status/1062042921497546752Â â€¦
$MSFT,11/26/18,The chair is Applepic.twitter.com/op4QNkxOEy
$MSFT,11/26/18,"Now please... Can #microsoft make a lightweight OS that doesn't take brand new, top end software to have a good experience on?"
$MSFT,11/27/18,"We did that with the baby Lumias. The $140 #Lumia550 ran Windows 10 surprisingly well for such a little phone. And it ran better still one bigger, faster hardware.

Problem is, nobody wrote apps for it."
$MSFT,11/26/18,pic.twitter.com/e8zduPHYGQ
$MSFT,11/26/18,Hahahaha at this dab!
$MSFT,11/27/18,what if Steve was here?
$MSFT,11/28/18,Last time Microsoft held the top spot: 2003...pic.twitter.com/nJpYeyOdSE
$MSFT,11/28/18,pic.twitter.com/8WcXaYbGEH
$MSFT,11/28/18,"Slow, steady and diversified beats fast, furious and a single fancy product for ostentatious consumers that will be wiped out in the first crisis that hits. Apple's next fall will be epic!pic.twitter.com/r9bUv5KFLr"
$MSFT,11/28/18,Not bad for a company that makes nothing I'd like to use.
$MSFT,11/28/18,Apple is overpriced garbage.  I ditched mine when  i realized adobe flash was not supported.
$MSFT,11/28/18,You should rephrase. Itâ€™s the largest public company.  Thereâ€™s plenty of companies who are larger market cap but private globally.
$MSFT,11/28/18,Which ones?
$MSFT,11/28/18,Pro tip- there are zero.
$MSFT,11/28/18,Good.  An American company takes the lead
$MSFT,11/28/18,You forgot Amazon.. 780b is as far as i know the third largest..
$MSFT,11/28/18,When $XOM is back to #1 we will know everything is back to normal.
$MSFT,11/28/18,$AMZN breached $1T back in September
$MSFT,11/28/18,Amazon?
$MSFT,11/28/18,DIDNT EVEN NEED A PHONE TO DO IT!
$MSFT,11/28/18,@Tiagogreis olha isso.
$MSFT,11/28/18,Whoa. Thanks for sharing. This has given me something to think about.
$MSFT,11/28/18,"MS dead 5 yrs ago, hihihe"
$NKE,11/24/18,"We are getting close. Watch 71.70  $NKE
$NKE Nike http://bit.ly/IjQIppÂ 
Support   70.98   70.69    70.06    69.67    69.63    69.52
Resistance    73.11    73.90    74.88    75.24    75.72    78.25
Watch for   72.45  73.56  74.52  74.57  77.86  78.61
pic.twitter.com/vweCouK5YC"
$NKE,11/26/18,"I am following $NKE , and it is top in my radar for several reasons. I read data not emotions. Here is $NKE big picture.pic.twitter.com/7bJrRZakRX"
$NKE,11/28/18,$NKE update. Watch 200MA at 73.76pic.twitter.com/GIZ6IqvD7A
$NKE,11/27/18,"Nov 26 Monday, $NKE closed $72.74

Bearish target $72.67
Bearish target $72.49"
$NKE,11/27/18,"Nov 27 Tuesday, $NKE LOW was $71.63 and hit Bearish targets $72.67$72.49"
$NKE,11/28/18,"Nov 27 Tuesday, $NKE closed $72.09

Bullish target $72.37
Bullish target $72.49
Bearish target $71.88"
